interaction_id,user_id,movie_id,watch_date,watch_duration_minutes,completed,user_rating,device_type
I042704,U02694,M04540,2026-05-18,162,True,5,Tablet
I042705,U01403,M06028,2025-10-12,38,False,3,Mobile
I042706,U00778,M02486,2024-06-14,105,True,4,Mobile
I042707,U01259,M07136,2026-04-10,165,True,3,Smart TV
I042708,U00156,M07245,2024-02-09,104,True,5,Firestick
I042709,U00164,M02134,2025-11-21,54,False,3,Mobile
I042710,U00424,M04632,2025-10-06,114,True,3,Mobile
I042711,U02121,M06894,2024-12-06,130,False,4,Mobile
I042712,U02136,M00353,2026-03-09,110,True,3,Laptop
I042713,U02747,M07803,2025-02-27,0,True,3,Laptop
I042714,U00697,M07335,2025-11-22,113,True,4,Mobile
I042715,U00652,M00836,2026-07-02,168,True,3,Mobile
I042716,U00072,M06121,2024-04-07,135,True,3,Mobile
I042717,U01922,M03007,2026-05-26,109,True,4,Mobile
I042718,U01160,M03985,2024-08-21,10,False,4,Mobile
I042719,U02727,M01699,2026-07-15,47,False,3,Firestick
I042720,U02503,M00038,2025-11-07,110,True,4,Mobile
I042721,U01731,M01731,2026-05-25,141,True,4,Mobile
I042722,U02734,M02564,2026-07-11,43,False,3,Laptop
I042723,U01681,M06493,2024-10-15,110,True,4,Laptop
I042724,U00720,M03274,2025-12-06,147,True,4,Tablet
I042725,U02638,M03315,2026-01-03,16,False,3,Mobile
I042726,U01426,M07144,2023-12-23,113,True,3,Smart TV
I042727,U02001,M05971,2026-04-11,60,True,4,Smart TV
I042728,U01708,M06304,2026-03-15,65,True,5,Mobile
I042729,U01497,M07603,2026-02-08,120,True,4,Mobile
I042730,U02582,M04990,2026-05-24,57,False,3,Tablet
I042731,U00872,M04526,2026-02-16,98,False,3,Mobile
I042732,U02612,M05027,2026-01-16,117,True,5,Firestick
I042733,U01746,M05902,2025-06-05,116,True,4,Mobile
I042734,U01300,M04535,2025-10-30,113,True,3,Smart TV
I042735,U01297,M06105,2026-04-29,141,True,4,Mobile
I042736,U01430,M05472,2026-02-22,158,True,2,Mobile
I042737,U01583,M00528,2024-12-23,42,False,2,Smart TV
I042738,U01942,M07003,2026-04-08,119,True,2,Firestick
I042739,U02764,M02849,2026-07-12,130,True,3,Laptop
I042740,U02669,M01303,2025-01-31,135,True,1,Mobile
I042741,U01134,M05366,2025-04-09,133,True,4,Mobile
I042742,U00323,M06958,2026-07-03,127,True,4,Smart TV
I042743,U01364,M04627,2025-11-25,134,True,3,Laptop
I042744,U00674,M06105,2026-06-25,16,False,4,Firestick
I042745,U02081,M00357,2025-07-12,156,True,5,Mobile
I042746,U01403,M02255,2024-02-12,14,False,4,Smart TV
I042747,U01781,M06042,2024-09-01,156,True,4,Mobile
I042748,U02895,M04305,2024-09-30,130,True,5,Smart TV
I042749,U02179,M00042,2025-02-21,98,True,4,Mobile
I042750,U00011,M05207,2025-09-16,72,False,3,Mobile
I042751,U00833,M01762,2026-01-24,123,False,5,Laptop
I042752,U00395,M03399,2024-11-19,60,False,2,Mobile
I042753,U02549,M05359,2025-08-19,153,True,3,Smart TV
I042754,U01486,M06689,2024-10-01,142,True,3,Firestick
I042755,U01311,M05269,2025-06-12,148,True,1,Tablet
I042756,U00611,M06600,2025-09-13,66,False,3,Tablet
I042757,U02546,M03265,2025-06-19,78,True,3,Firestick
I042758,U02377,M02052,2026-05-24,41,False,4,Mobile
I042759,U01217,M05563,2026-02-01,140,True,3,Laptop
I042760,U00638,M01384,2026-03-28,134,True,4,Tablet
I042761,U01040,M03880,2026-02-13,123,True,4,Smart TV
I042762,U01665,M07410,2024-04-09,36,False,3,Mobile
I042763,U00005,M05027,2026-04-07,117,True,4,Smart TV
I042764,U02955,M06771,2024-12-15,139,True,3,Mobile
I042765,U01677,M02242,2023-01-16,142,True,5,Laptop
I042766,U01158,M00465,2025-10-26,97,True,4,Mobile
I042767,U01030,M01354,2023-12-26,31,False,4,Laptop
I042768,U01234,M01921,2025-11-26,161,True,3,Mobile
I042769,U01718,M06901,2025-09-23,127,True,2,Smart TV
I042770,U00700,M02628,2025-06-15,160,True,4,Smart TV
I042771,U00144,M01500,2023-10-26,140,True,3,Tablet
I042772,U00531,M04657,2026-06-04,86,True,2,Mobile
I042773,U00934,M06956,2026-06-20,35,False,2,Mobile
I042774,U01561,M03412,2026-06-25,27,False,3,Mobile
I042775,U00988,M07364,2025-07-05,111,True,5,Mobile
I042776,U01303,M03288,2026-01-30,120,True,2,Smart TV
I042777,U01801,M02666,2023-04-20,122,True,4,Smart TV
I042778,U02968,M05301,2026-04-13,33,False,3,Mobile
I042779,U01950,M01940,2024-07-18,97,True,4,Firestick
I042780,U01041,M04880,2025-06-28,65,False,3,Mobile
I042781,U00116,M07929,2025-05-25,135,True,4,Laptop
I042782,U02542,M06738,2026-01-27,96,True,4,Smart TV
I042783,U01278,M00871,2026-04-05,45,False,2,Tablet
I042784,U01847,M07481,2026-07-14,58,False,2,Smart TV
I042785,U01093,M07635,2026-03-05,143,True,3,Mobile
I042786,U01369,M07216,2025-04-29,120,True,3,Laptop
I042787,U02484,M06028,2025-01-08,98,True,4,Mobile
I042788,U01424,M03560,2025-08-28,122,True,2,Firestick
I042789,U01907,M07795,2026-06-02,100,False,4,Smart TV
I042790,U02684,M06206,2025-08-24,117,True,5,Firestick
I042791,U02038,M00523,2026-05-20,33,False,3,Mobile
I042792,U00010,M04866,2024-07-29,3,False,5,Smart TV
I042793,U01898,M06981,2026-02-25,88,True,4,Laptop
I042794,U02354,M02004,2025-12-27,100,True,3,Smart TV
I042795,U00299,M02045,2025-03-25,58,False,3,Mobile
I042796,U00150,M02366,2026-04-04,122,True,4,Tablet
I042797,U00431,M03313,2026-05-23,152,True,3,Firestick
I042798,U01589,M06366,2026-05-07,43,False,2,Mobile
I042799,U02733,M04718,2025-09-06,119,True,3,Mobile
I042800,U02457,M04771,2024-09-02,97,True,2,Smart TV
I042801,U00133,M06962,2023-12-07,100,False,4,Smart TV
I042802,U00737,M00738,2026-06-09,65,True,4,Smart TV
I042803,U02441,M05536,2023-02-05,105,True,3,Smart TV
I042804,U02424,M02139,2026-07-05,73,False,1,Mobile
I042805,U02790,M06959,2024-04-28,27,False,2,Smart TV
I042806,U01431,M00023,2025-08-29,127,False,3,Mobile
I042807,U01927,M01024,2026-07-14,149,True,5,Mobile
I042808,U01556,M02002,2026-02-04,144,True,5,Mobile
I042809,U00001,M05755,2025-11-18,38,False,2,Laptop
I042810,U00846,M02799,2022-11-27,119,True,2,Mobile
I042811,U00606,M01505,2026-06-10,79,True,5,Firestick
I042812,U01325,M03957,2025-05-18,45,False,4,Smart TV
I042813,U01198,M02158,2026-05-28,84,True,5,Tablet
I042814,U01228,M06307,2023-05-28,103,False,3,Firestick
I042815,U02767,M08063,2025-07-09,30,False,5,Mobile
I042816,U02014,M01295,2024-10-17,89,False,5,Firestick
I042817,U01786,M07860,2026-06-06,81,False,5,Laptop
I042818,U02665,M03293,2024-04-28,116,True,3,Mobile
I042819,U02352,M00700,2025-11-29,16,False,5,Mobile
I042820,U01750,M07474,2023-10-08,4,True,4,Smart TV
I042821,U01411,M03287,2025-05-25,73,True,3,Mobile
I042822,U00612,M02880,2024-05-28,18,False,3,Smart TV
I042823,U00232,M01445,2024-12-31,185,True,5,Mobile
I042824,U02772,M06613,2024-05-05,44,True,4,Mobile
I042825,U02031,M00409,2024-01-21,102,True,3,Smart TV
I042826,U02530,M00886,2025-12-08,143,True,1,Tablet
I042827,U01110,M02295,2026-06-16,21,True,2,Firestick
I042828,U01834,M05427,2024-07-23,52,True,2,Laptop
I042829,U02668,M05327,2026-05-13,148,True,2,Mobile
I042830,U01432,M01316,2026-02-14,122,True,3,Smart TV
I042831,U02885,M01308,2026-04-08,94,True,3,Laptop
I042832,U01286,M06824,2024-12-16,89,False,4,Laptop
I042833,U00530,M01527,2024-09-30,16,False,5,Smart TV
I042834,U02398,M00420,2025-07-23,100,True,3,Mobile
I042835,U02326,M03889,2025-07-12,26,True,2,Smart TV
I042836,U00447,M02439,2022-10-04,128,True,4,Mobile
I042837,U00808,M06766,2024-07-13,106,True,2,Laptop
I042838,U00669,M06859,2025-06-01,7,False,4,Mobile
I042839,U02453,M05565,2023-01-11,97,True,2,Tablet
I042840,U01794,M07406,2026-06-20,120,True,4,Firestick
I042841,U00354,M07807,2026-03-21,155,True,3,Mobile
I042842,U02740,M07198,2026-06-11,129,True,4,Laptop
I042843,U00610,M07966,2025-07-12,155,True,2,Firestick
I042844,U00515,M00143,2024-08-09,95,False,4,Mobile
I042845,U02800,M05885,2026-07-15,5,True,4,Firestick
I042846,U00485,M06691,2025-04-15,123,True,3,Laptop
I042847,U02248,M08040,2026-04-05,118,False,3,Tablet
I042848,U02245,M00443,2026-07-04,103,True,4,Mobile
I042849,U02755,M00684,2024-12-28,48,True,2,Mobile
I042850,U02755,M02316,2024-11-09,46,True,5,Mobile
I042851,U00281,M01136,2025-05-08,150,True,3,Mobile
I042852,U02081,M03053,2025-06-22,130,True,3,Smart TV
I042853,U01241,M02991,2025-06-13,144,True,3,Firestick
I042854,U00095,M04955,2026-05-25,12,False,3,Laptop
I042855,U02269,M05848,2024-10-07,102,False,3,Smart TV
I042856,U02350,M06513,2025-03-25,103,True,1,Laptop
I042857,U00897,M00954,2024-06-23,123,False,4,Smart TV
I042858,U01760,M07036,2026-04-17,23,False,3,Mobile
I042859,U02532,M04237,2024-11-16,30,False,3,Mobile
I042860,U01448,M06183,2025-03-16,96,False,4,Mobile
I042861,U02338,M03845,2026-01-12,146,True,5,Mobile
I042862,U01333,M00772,2024-11-01,110,True,4,Laptop
I042863,U00350,M04397,2026-05-18,44,False,3,Firestick
I042864,U02664,M02681,2025-08-19,31,False,3,Smart TV
I042865,U02600,M05087,2024-10-28,101,True,3,Smart TV
I042866,U02691,M03302,2023-05-15,85,True,4,Mobile
I042867,U02744,M03984,2026-06-24,21,False,2,Mobile
I042868,U01030,M03985,2023-05-12,152,True,1,Tablet
I042869,U00551,M06387,2025-06-29,9,False,3,Smart TV
I042870,U01581,M05052,2026-05-19,138,True,3,Firestick
I042871,U00383,M00604,2023-10-23,130,True,4,Tablet
I042872,U01683,M02047,2025-07-20,172,True,2,Firestick
I042873,U02077,M02958,2025-08-22,92,True,3,Smart TV
I042874,U01991,M07157,2026-02-02,101,True,1,Laptop
I042875,U00498,M03666,2023-08-18,150,True,3,Laptop
I042876,U00859,M05296,2024-02-06,138,True,1,Tablet
I042877,U00734,M03243,2025-07-10,102,True,4,Laptop
I042878,U00288,M07420,2024-06-15,121,True,4,Mobile
I042879,U02661,M02489,2026-04-25,97,True,3,Smart TV
I042880,U00316,M00390,2026-05-01,125,True,3,Mobile
I042881,U02984,M00916,2025-07-30,121,True,3,Mobile
I042882,U02273,M00546,2024-06-22,146,True,4,Smart TV
I042883,U00605,M02225,2026-05-03,158,True,2,Smart TV
I042884,U02885,M01999,2026-05-25,146,True,2,Smart TV
I042885,U02898,M01328,2025-12-08,85,False,2,Firestick
I042886,U01611,M00456,2024-10-26,6,False,3,Mobile
I042887,U02180,M03636,2026-03-11,5,False,4,Mobile
I042888,U01368,M07670,2026-06-06,80,True,2,Smart TV
I042889,U02018,M01511,2026-06-24,192,True,5,Smart TV
I042890,U02639,M06384,2026-02-06,88,False,1,Laptop
I042891,U02596,M04436,2026-02-08,90,True,2,Laptop
I042892,U00635,M05145,2025-02-07,86,True,4,Mobile
I042893,U00146,M03013,2026-07-14,23,False,3,Mobile
I042894,U01933,M04108,2026-06-01,139,True,3,Firestick
I042895,U00782,M00564,2024-12-23,20,False,4,Tablet
I042896,U00726,M03218,2026-02-06,96,False,4,Smart TV
I042897,U00619,M07554,2024-12-12,95,True,4,Tablet
I042898,U02777,M01197,2024-03-17,166,True,4,Smart TV
I042899,U00469,M06399,2025-07-07,150,True,3,Smart TV
I042900,U01504,M03919,2026-06-30,140,True,4,Laptop
I042901,U01431,M05288,2023-11-26,164,True,4,Smart TV
I042902,U00926,M05539,2026-06-13,66,False,3,Tablet
I042903,U01786,M04170,2025-12-13,69,False,2,Mobile
I042904,U02703,M02320,2026-03-05,16,False,3,Mobile
I042905,U00005,M07534,2024-12-26,128,True,4,Mobile
I042906,U01528,M04705,2023-10-20,156,True,4,Tablet
I042907,U02924,M05089,2025-12-22,125,True,1,Firestick
I042908,U00821,M00716,2025-08-16,142,True,3,Laptop
I042909,U02150,M03444,2024-01-11,90,True,4,Mobile
I042910,U02924,M00433,2026-04-26,64,False,4,Smart TV
I042911,U01939,M04262,2025-12-17,129,True,4,Tablet
I042912,U02888,M06472,2025-06-24,144,True,3,Mobile
I042913,U01632,M07953,2026-02-22,121,True,1,Mobile
I042914,U01195,M04059,2025-07-20,93,True,3,Mobile
I042915,U02812,M04457,2023-06-23,65,False,2,Mobile
I042916,U01958,M01905,2024-10-06,65,True,2,Laptop
I042917,U01371,M04957,2026-05-21,102,True,4,Laptop
I042918,U01991,M02169,2026-06-29,86,False,3,Mobile
I042919,U02329,M01102,2023-09-05,91,True,4,Mobile
I042920,U00632,M03079,2026-05-11,8,False,3,Smart TV
I042921,U01428,M04502,2026-05-07,91,False,3,Laptop
I042922,U02256,M05640,2025-12-13,91,True,5,Mobile
I042923,U00233,M07674,2026-05-03,135,True,2,Mobile
I042924,U00682,M04167,2024-09-17,65,False,4,Tablet
I042925,U00267,M00905,2025-02-18,80,False,1,Laptop
I042926,U01173,M05705,2026-02-18,91,True,1,Mobile
I042927,U01828,M03356,2026-02-13,88,False,5,Mobile
I042928,U01955,M02033,2026-01-28,93,True,1,Mobile
I042929,U01843,M03128,2026-01-31,81,False,1,Firestick
I042930,U01097,M01655,2026-06-24,42,False,3,Mobile
I042931,U00792,M03924,2025-02-23,92,True,2,Mobile
I042932,U00556,M00247,2024-09-03,21,False,4,Tablet
I042933,U00207,M05867,2026-03-09,134,False,4,Smart TV
I042934,U01836,M01326,2026-01-23,96,True,4,Mobile
I042935,U01909,M02260,2025-11-19,116,True,5,Mobile
I042936,U01420,M06815,2026-06-02,141,True,5,Smart TV
I042937,U02236,M04695,2025-07-18,94,True,3,Smart TV
I042938,U02895,M07147,2025-09-24,94,True,3,Laptop
I042939,U01699,M05312,2026-07-06,90,True,3,Smart TV
I042940,U00901,M05330,2026-05-21,98,True,4,Firestick
I042941,U00907,M05749,2026-05-15,123,True,4,Tablet
I042942,U01091,M06412,2026-02-16,81,True,4,Tablet
I042943,U02435,M05187,2026-02-14,45,False,2,Smart TV
I042944,U01811,M03813,2024-03-27,157,True,3,Smart TV
I042945,U00237,M01376,2026-04-02,33,False,2,Smart TV
I042946,U00649,M04878,2026-04-21,44,False,5,Mobile
I042947,U02116,M00145,2026-07-12,50,False,3,Tablet
I042948,U02544,M02817,2026-01-17,140,True,4,Mobile
I042949,U00714,M04235,2024-03-21,16,True,3,Mobile
I042950,U02771,M04437,2025-08-17,94,True,2,Tablet
I042951,U02035,M01522,2026-05-12,119,True,3,Tablet
I042952,U00238,M07271,2026-01-28,133,True,4,Firestick
I042953,U01841,M06027,2024-05-08,82,False,4,Laptop
I042954,U02427,M06810,2025-12-04,133,True,2,Laptop
I042955,U00557,M03485,2024-05-16,56,False,3,Laptop
I042956,U00708,M01137,2025-03-24,145,True,4,Mobile
I042957,U02541,M07315,2026-04-18,97,True,3,Smart TV
I042958,U02262,M05141,2026-06-14,62,False,3,Firestick
I042959,U02624,M07244,2023-10-31,34,False,4,Firestick
I042960,U00546,M01153,2025-08-08,41,False,4,Mobile
I042961,U01522,M07762,2026-03-17,147,True,3,Smart TV
I042962,U01431,M01970,2024-10-22,25,True,3,Mobile
I042963,U01098,M05217,2026-06-14,167,True,3,Mobile
I042964,U02672,M03028,2026-04-01,79,False,2,Mobile
I042965,U02549,M03979,2026-03-03,124,True,4,Smart TV
I042966,U00468,M01741,2026-03-22,49,True,4,Tablet
I042967,U02115,M00743,2026-02-17,131,True,3,Mobile
I042968,U02421,M00698,2026-07-07,117,True,4,Smart TV
I042969,U01920,M00900,2025-06-05,53,True,3,Smart TV
I042970,U00062,M03086,2024-05-13,129,True,3,Smart TV
I042971,U01650,M00991,2026-06-20,137,True,4,Smart TV
I042972,U02958,M00584,2026-07-02,131,True,3,Mobile
I042973,U02669,M03547,2026-02-10,152,True,3,Laptop
I042974,U01576,M06941,2025-09-20,139,True,1,Smart TV
I042975,U01655,M04752,2025-06-30,122,True,3,Mobile
I042976,U01087,M07656,2025-10-29,37,False,2,Firestick
I042977,U01445,M05065,2024-02-05,131,True,3,Smart TV
I042978,U01940,M04535,2026-07-13,55,False,4,Firestick
I042979,U00416,M06684,2025-10-31,52,False,3,Laptop
I042980,U00274,M05502,2026-03-15,126,False,3,Mobile
I042981,U01079,M06838,2025-01-30,64,False,3,Mobile
I042982,U00585,M03871,2025-07-10,74,False,3,Smart TV
I042983,U01304,M06684,2026-01-28,139,True,3,Mobile
I042984,U02276,M07609,2025-05-18,116,True,3,Smart TV
I042985,U01636,M05935,2024-07-19,33,False,4,Mobile
I042986,U02062,M03982,2026-03-31,96,True,3,Smart TV
I042987,U00283,M04924,2026-06-04,146,True,2,Firestick
I042988,U00233,M05512,2025-11-20,132,True,3,Smart TV
I042989,U01181,M03635,2022-12-01,175,True,4,Tablet
I042990,U00121,M02326,2026-06-21,152,True,4,Mobile
I042991,U01734,M05817,2026-01-23,131,True,3,Smart TV
I042992,U02753,M04138,2026-07-02,116,True,3,Tablet
I042993,U02669,M07970,2025-12-17,139,True,2,Tablet
I042994,U00615,M01930,2026-04-23,143,True,5,Smart TV
I042995,U00278,M00827,2025-05-29,126,True,3,Mobile
I042996,U00330,M05996,2024-12-02,35,False,2,Mobile
I042997,U01703,M01385,2025-12-01,123,True,3,Mobile
I042998,U01183,M05669,2026-01-29,160,True,3,Laptop
I042999,U00594,M02807,2026-04-09,100,False,3,Mobile
I043000,U00581,M07724,2026-07-05,133,True,2,Mobile
I043001,U02632,M07833,2025-01-24,40,False,4,Mobile
I043002,U00438,M05527,2023-08-23,2,False,3,Laptop
I043003,U01181,M00426,2025-12-05,10,False,4,Smart TV
I043004,U01547,M05913,2026-01-31,96,True,4,Mobile
I043005,U02824,M05393,2024-11-07,149,True,4,Firestick
I043006,U01996,M02311,2025-05-08,48,False,4,Mobile
I043007,U02296,M06381,2025-10-14,19,False,4,Smart TV
I043008,U02503,M03130,2025-12-24,10,False,2,Laptop
I043009,U02472,M05324,2026-04-17,16,False,5,Smart TV
I043010,U01931,M05785,2026-01-27,120,True,4,Mobile
I043011,U00311,M06053,2026-04-21,150,True,4,Laptop
I043012,U01952,M00593,2026-06-09,75,False,3,Smart TV
I043013,U02863,M06322,2025-09-18,157,True,3,Firestick
I043014,U00510,M00163,2023-10-28,58,True,3,Laptop
I043015,U02590,M03878,2026-07-09,73,True,4,Smart TV
I043016,U02993,M00554,2025-09-29,59,False,4,Laptop
I043017,U02040,M04500,2026-06-23,107,True,4,Laptop
I043018,U02325,M07118,2026-07-02,166,True,2,Laptop
I043019,U01156,M00540,2024-04-12,172,True,4,Mobile
I043020,U01538,M04351,2026-05-22,124,True,4,Mobile
I043021,U00646,M01167,2026-05-07,56,False,2,Mobile
I043022,U02267,M04296,2023-05-16,154,True,3,Smart TV
I043023,U01296,M01188,2026-07-15,9,False,3,Laptop
I043024,U01199,M05019,2026-02-22,81,False,4,Mobile
I043025,U00288,M01577,2025-08-09,103,True,4,Mobile
I043026,U01207,M07276,2023-09-01,83,False,2,Smart TV
I043027,U01420,M02960,2026-04-12,130,False,4,Mobile
I043028,U02818,M07875,2025-03-18,94,True,4,Smart TV
I043029,U01280,M02907,2026-04-27,110,True,4,Laptop
I043030,U01834,M06067,2025-09-09,113,True,4,Smart TV
I043031,U00643,M03777,2026-02-25,129,True,3,Laptop
I043032,U02471,M04242,2022-12-26,51,False,4,Mobile
I043033,U01002,M00506,2024-12-04,61,True,3,Mobile
I043034,U00520,M03113,2026-03-17,90,True,4,Laptop
I043035,U00363,M02933,2023-06-07,31,False,4,Mobile
I043036,U02583,M04041,2024-10-27,1,False,2,Smart TV
I043037,U00808,M06586,2024-11-15,156,True,3,Laptop
I043038,U00796,M04387,2025-12-27,11,False,4,Tablet
I043039,U02619,M01189,2025-09-06,131,True,3,Mobile
I043040,U01248,M04407,2026-06-03,127,True,3,Mobile
I043041,U02062,M03212,2025-04-14,14,False,4,Mobile
I043042,U02807,M01732,2026-01-06,115,True,4,Laptop
I043043,U00476,M06873,2025-05-07,134,True,3,Tablet
I043044,U02178,M04362,2026-07-09,103,True,4,Smart TV
I043045,U00339,M05753,2025-10-04,26,True,4,Mobile
I043046,U02959,M02733,2023-10-20,162,True,3,Tablet
I043047,U01613,M02052,2025-06-15,106,True,5,Mobile
I043048,U02764,M07364,2026-07-12,111,True,4,Tablet
I043049,U01117,M07888,2024-02-12,154,True,3,Firestick
I043050,U00952,M00110,2025-02-21,105,True,3,Firestick
I043051,U00596,M04949,2025-12-19,135,True,2,Smart TV
I043052,U01477,M05905,2025-09-09,10,False,3,Mobile
I043053,U02983,M04743,2025-10-20,126,True,3,Mobile
I043054,U01958,M05107,2025-02-27,47,False,1,Mobile
I043055,U02629,M06537,2025-03-30,58,False,3,Tablet
I043056,U00176,M00907,2026-01-30,131,True,4,Mobile
I043057,U00568,M04858,2025-02-18,99,True,2,Firestick
I043058,U00859,M07646,2026-02-20,77,False,3,Mobile
I043059,U02582,M04107,2026-03-09,137,True,2,Laptop
I043060,U01035,M05542,2023-10-03,37,False,1,Smart TV
I043061,U01576,M06348,2025-09-16,140,True,3,Firestick
I043062,U00415,M07426,2025-06-08,54,False,4,Firestick
I043063,U00624,M00142,2026-05-30,116,True,4,Mobile
I043064,U01278,M04467,2026-04-24,148,True,3,Tablet
I043065,U02993,M02489,2025-11-20,97,True,3,Smart TV
I043066,U01792,M06670,2025-01-20,84,True,3,Mobile
I043067,U02086,M05448,2025-09-21,133,True,4,Smart TV
I043068,U02192,M01965,2024-09-01,66,True,4,Mobile
I043069,U01099,M04184,2025-11-08,112,True,4,Mobile
I043070,U02236,M00705,2025-02-05,70,True,2,Mobile
I043071,U00053,M04151,2026-01-11,41,False,4,Mobile
I043072,U02167,M07110,2025-11-08,127,True,3,Mobile
I043073,U01106,M06745,2026-06-20,79,False,3,Firestick
I043074,U01821,M00266,2025-06-02,21,False,2,Mobile
I043075,U02119,M02709,2026-04-04,120,True,3,Smart TV
I043076,U00645,M06212,2024-06-28,89,True,4,Laptop
I043077,U02527,M05264,2026-05-03,125,True,4,Firestick
I043078,U02567,M00706,2025-12-26,93,True,4,Mobile
I043079,U02484,M04663,2025-12-21,93,True,4,Firestick
I043080,U00700,M07704,2025-10-23,134,True,3,Laptop
I043081,U02415,M02994,2025-07-28,92,True,3,Tablet
I043082,U00741,M04783,2026-04-25,170,True,4,Laptop
I043083,U02758,M02975,2026-01-05,149,True,2,Mobile
I043084,U00367,M05284,2025-12-20,99,True,2,Laptop
I043085,U00160,M06609,2026-06-13,99,True,3,Mobile
I043086,U00125,M05935,2024-07-21,127,True,3,Smart TV
I043087,U02660,M00874,2025-08-17,126,True,4,Laptop
I043088,U00945,M07095,2024-02-03,125,True,2,Smart TV
I043089,U01051,M07718,2025-01-31,120,True,3,Smart TV
I043090,U02843,M00683,2025-12-25,113,True,2,Mobile
I043091,U00537,M03592,2025-03-20,146,True,4,Tablet
I043092,U00501,M00840,2024-12-09,52,True,4,Mobile
I043093,U00497,M00014,2025-03-31,56,True,4,Smart TV
I043094,U01732,M07096,2026-05-10,104,True,1,Smart TV
I043095,U01644,M00360,2025-11-09,13,False,4,Firestick
I043096,U00240,M08078,2026-03-23,22,True,4,Mobile
I043097,U02604,M02265,2026-01-31,38,False,4,Laptop
I043098,U00842,M01363,2023-11-10,32,False,4,Mobile
