movie_id,title,language,genre,release_year,decade,running_time_minutes,imdb_rating,rating_category,maturity_rating,plot,plot_word_count,is_rating_imputed,is_year_imputed
M08031,Contract To Kill,Telugu,Action,2016,2010s,88,3.4,Low,13+,"Contract To Kill Is A Hollywood Action Movie, Directed By Keoni Waxman, Starring Steven Seagal In The Lead Role. A Government Agent And His Team Must Prevent Islamic Extremists From Attacking America.",32,False,False
M08032,Jumanji: The Next Level,Hindi,Action,2019,2010s,123,6.6,Good,13+,"In Jumanji:The Next Level, the gang is back (Dwayne Johnson, Jack Black, Kevin Hart and Karen Gillan) but the game has changed.",22,False,False
M08033,The Neverending Story,English,Drama,1984,1980s,94,7.4,Good,7+,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,16,False,False
M08034,Samay Ahsamay Dussamay,Bengali,Thriller,1993,1990s,85,6.8,Good,NR,"The plot covers stories of three different families and the impact on their lives when lust drives them to unimaginable consequences leading the members to lose their mental balance, commit murders and end up in brothels. Is there an end to it?",42,True,False
M08035,Lightman,Tamil,Drama,2017,2010s,78,6.4,Good,All,"They are the least paid technicians in a film inspite of the physical pain they take in making every scene of the film. ""Lightman"" captures the real and reel life of lightmen in cine industry. The Film runs through a parallel screenplay which narrates the story through Fiction and Live Interviews.",51,False,False
M08036,Bhalobashi Tomake,Bengali,Romance,2017,2010s,133,6.8,Good,13+,"A Bengali film about a man with anger issues, who falls in love. Will the woman of his dreams help him change?",22,True,False
M08037,Moola,English,Comedy,2007,2000s,103,5.1,Average,16+,"Just as the business which Steve helped create, American Lightsticks, is on the brink of collapse, a huge 'deal' suddenly materializes, and he and his partners are sure that their lives have changed forever. A true-to-life comedy inspired by actual events.  Starring William Mapother, Treat Williams, and Shailene Woodley.",49,False,False
M08038,Fight 1:1,Bengali,Action,2019,2010s,149,6.8,Good,13+,"The storyline circles around two gangs, who are at loggerheads. What will be the outcome of this tiff?",18,True,False
M08039,Yeh Hai Pyar Ka Mausam,Hindi,Action,2001,2000s,108,6.2,Good,NR,A young Sikh boy of sixteen is eluded into the underworld gang. He is compelled to plant radio bombs in public places. One day when he left the radio his teacher thinks he had forgotten it and she delivers it to his mother. There is a blast and his family dies. He then takes an oath to destroy those who put him on the wrong path. He hides in the house of a captain. When he runs from the hous ...,81,True,False
M08040,Virumaandi,Tamil,Thriller,2004,2000s,174,8.3,Excellent,18+,"A reporter researching the death penalty meets Virumandi and Kothala. While listening to their versions of the same story, she realises that Virumandi is being punished for a crime he did not commit.",33,False,False
M08041,Rango,English,Drama,2011,2010s,107,7.2,Good,13+,A chameleon that aspires to be a swashbuckling hero finds himself in a Western town plagued by bandits and is forced to literally play the role in order to protect it.,31,False,False
M08042,Gringo,Tamil,Action,2018,2010s,106,6.1,Good,16+,"GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal.",35,False,False
M08043,Guru Aur Bhole & Hawa Hawai,Tamil,Action,2018,2010s,60,6.4,Good,7+,"Guru and Bhole rescue a kidnapped secretary, Hawa Hawai, from the clutches of villains led by Django who want to access a ‘climate control machine’ invented by Guru’s uncle 10G.",30,True,False
M08044,Heer & Hero,Punjabi,Romance,2013,2010s,129,4.9,Average,13+,"Geet, a fashion designer, wins a chance to visit Paris for a fashion show. However, her marriage is fixed and her father stops her from going to Paris. Three boys - Raj, Fateh and Bhupi are all in love with Geet and want her to fly to Paris. They help her escape on the day of her wedding. They all are in love with Geet and do not want to miss a chance to win over her love. Who will get her?",82,False,False
M08045,DHOLKI,Marathi,Comedy,2015,2010s,136,6.7,Good,13+,Dholki is a marathi film portraying a village simpleton and a series of comical events leading to a dark revelation from his past!,23,False,False
M08046,AFRICA FUSION,English,Drama,2020,2020s,52,6.4,Good,13+,"Travel with professional free-climbers Alex Honnold and Hazel Findlay as they go rock climbing across Africa. Despite falling multiple times, sustaining minor injuries, the duo learn to take each other's support. As they journey across Africa, they realize the potential of this sport in South Africa and Namibia. Go on an adventure through this film to explore unseen natural terrains of Africa.",62,True,False
M08047,Tapasya,Hindi,Romance,1975,1970s,139,7.1,Good,All,"The oldest daughter of an old and ailing man falls in love with the doctor treating her father, but the mother of the doctor insists that the girl must leave everything she does and stay with them.It won the National Film Award for Best Popular Film Providing Wholesome Entertainment for the year 1976. Rakhee Gulzar won the Filmfare Best Actress Award too.",62,False,False
M08048,The Keeper,English,Thriller,2009,2000s,94,5.1,Average,18+,"After escaping a bid on his life, LA cop Roland retires from the force. He goes to work as a bodyguard for the daughter of a tycoon in Texas. But when the child is kidnapped, he sets out to save her.",41,False,False
M08049,"Alexander (Tamil Language, English Subtitled)",Tamil,Thriller,1996,1990s,125,6.1,Good,13+,"Alexander Tamil Language film with English Subtitles Where a CBI officer Alexander marries Priya to unfold the mystery of a murder. He needs a file that could bring the murderer to trial but Ashok "" PakashRaj"" and his brothers try to get the evidence.",44,False,False
M08050,Neelakasham Pachakadal Chuvanna Bhoomi,Malayalam,Drama,2013,2010s,136,7.7,Excellent,All,"Two best friends Kasi (Dulquer Salman) and Suni (Sunny Wayne) set out on a road trip, where one stumbles upon love while the other tries to locate his long lost lover. The obstacles they face during their journey leaves them with a fresh perspective on life.",46,False,False
M08051,Malgudi Days,Kannada,Drama,2020,2020s,152,6.5,Good,13+,"A 65 year old celebrated writer Lakshminarayana Malgudi announces his retirement. On his Post retirement run to complete a few pending things, he happens to meet a young girl named Prakruthi who becomes a part of his journey. What uncovers next is the writers past, the reason why she joins him in his journey and the inspiring connection between Malgudi Days and Lakshminarayana Malgudi.",64,False,False
M08052,Tayaramma Bangarayya,Telugu,Action,1979,1970s,153,6.5,Good,NR,"Tayaramma Bangarayya is a 1979 Indian Telugu film, directed by Kommineni Seshagiri Rao and produced by Edida Nageshwara Rao. The film stars Sowcar Janaki and Kaikala Satyanarayana in lead roles. Music of the film was composed by K. V. Mahadevan.",40,False,False
M08053,Khudito Pashan,Bengali,Horror,2017,2010s,99,6.8,Good,13+,A Bengali film adapted from Tagore’s short story about a man who starts living in a haunted palace in a village.,21,True,False
M08054,Lagna Pahave Karun,Marathi,Drama,2013,2010s,126,6.5,Good,13+,"Aditi & Nishant start a marriage Bureau named ""Shubhavivah"" with a focus to arrange marriages which will never break and will last forever. They introduce a new process of ""scientific marriage making"" bypassing the horoscope matching process. Rahul & Anandi become the first couple to get married through Shubhavivah. Will they be successful & will the marriage work? Watch the film for the answers.",64,False,False
M08055,Eka Peksha Ek,Marathi,Comedy,1990,1990s,141,7.5,Excellent,All,"If you thought murder can never be this funny, wait till you meet the witnesses! In this comedy of errors, we come across a strange array of characters, but strangest of them all are the two heroes-Kalyan & Bhanudas. One deaf and the other blind. But they are about to face their biggest challenge yet! Brilliant inspector Sarjerao suspects the duo of a murder committed in the shop owned by Kalyan",71,False,False
M08056,Goodachari,Telugu,Action,2018,2010s,142,7.8,Excellent,13+,"After being trained in an ultra competitive secret service program, Arjun, A young agent is framed for the murder of his bosses, suddenly turning him into India's most wanted criminal. Who framed him? And why? For someone who was taught that the 'mission' is everything, Arjun now realizes that now his mission is darker than expected.",56,False,False
M08057,Sundarangudu,Telugu,Romance,2004,2000s,119,6.9,Good,All,"Chanti (Surya) is a good-hearted person who has a hunchback. He helps a couple, Karthik (Surya) and Priya (Jyotika,) elope. Later, Priya is killed by a criminal. Karthik then starts falling for Kamala (Jyotika,) a blind girl whom Chanti loves. Kamala mistakes Karthik for Chanti. Unsure about whether Kamala will accept him, Chanti does not tell her the truth. Who does Kamala end up marrying?",65,False,False
M08058,Naughty Boy,Hindi,Drama,2009,2000s,119,5.5,Average,All,"On a rainy day when Pritam goes to buy milk, he runs into a beautiful girl, Meena Sharma, and their umbrellas get entangled, and when freed get interchanged.",28,False,True
M08059,The Room,Tamil,Drama,2019,2010s,99,6.0,Good,18+,"Matt and Kate buy an isolated house. While moving, they discover a strange room that grants them an unlimited number of material wishes. But, since Kate has had two miscarriages, what they miss the most is a child.",38,False,False
M08060,The Love Punch,English,Drama,2014,2010s,94,5.8,Average,13+,A divorced couple scheme to recover the retirement money that was stolen from them.,14,False,False
M08061,Duplicate,Hindi,Action,1998,1990s,164,5.5,Average,13+,"This movie stars Shahrukh Khan in a double role. Bablu is a naive, aspiring chef, who falls in love with Sonia (Juhi Chawla). Things take a turn when an escaped convict Manu, is out of jail and, learns about the existence of his doppelganger Bablu. Manu schemes to kill Bablu so he can take his position as an unsuspecting civilian and begin his revenge.",64,False,False
M08062,Vallarasu,Tamil,Action,2000,2000s,167,6.2,Good,All,"Vallarasu is the honest Deputy Commissioner of Police who has arrested Wasim Khan, a terrorist from Pakistan. His wife is Anjali with two children. Vallarasu kills his senior police officer. Vallarasu fights R. Kandaswamy who is behind all this. Vallarasu succeeds in killing Kandaswamy's son. Kandaswamy attacks Raheem and Seshadri, who both die. Rest is the Climax.",57,False,False
M08063,Punarmilan,Bengali,Drama,2017,2010s,94,6.8,Good,NR,"Ramesh is the eldest brother in a close-knit joint family. When his salary is doubled, he pays more attention to his wife and child’s needs making others jealous. The family disintegrates as members start moving out to live separate lives. Will they realize shortcomings of living independently?",47,True,True
M08064,Bhadra,Telugu,Action,2005,2000s,153,6.7,Good,18+,"Bhadra (Ravi Teja) sees Raja's sister Anu (Meera Jasmine) on a video & falls in love with her. Badra visits Raja's home & he realises that, Raja's family is highly involved in feud actions. In a rival gang fight except Anu, Raja's entire family is brutally murdered by gang leader Veerayya. Bhadra rescues Anu & takes her to his home. Will he be able to protect Anu & eradicate Veeraiah and his gang?",73,False,False
